age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
45,Private,386940,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,27828,0,40,United-States,>50K
30,Federal-gov,52096,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
22,State-gov,311512,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
29,Private,280464,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,365235,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
39,Private,173981,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K
37,Private,129726,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
34,Private,245338,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
25,Private,172987,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,<=50K
17,Private,109015,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,<=50K
35,Private,271282,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
48,Self-emp-not-inc,191681,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
64,Private,93366,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,6497,0,16,United-States,<=50K
38,Private,96185,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
44,Private,128354,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
35,Self-emp-not-inc,173681,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,50,China,>50K
41,State-gov,101603,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30,Private,309634,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,43,United-States,<=50K
23,Private,115585,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,89814,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,<=50K
34,Private,204461,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,200681,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,297833,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
38,Private,309917,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
43,Self-emp-not-inc,346189,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
40,Private,85019,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,155159,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
35,Federal-gov,76845,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
59,Private,148723,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Local-gov,216851,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
19,Private,544091,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
54,Private,180211,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,367260,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,193366,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
23,Local-gov,190709,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,266015,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
45,Private,386940,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,50,United-States,>50K
30,Federal-gov,52096,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
22,State-gov,311512,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
29,Private,280464,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
42,Private,365235,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,173981,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
37,Private,129726,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,245338,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,172987,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
35,Private,271282,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
48,Self-emp-not-inc,191681,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
64,Private,93366,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,16,United-States,<=50K
38,Private,96185,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,128354,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
35,Self-emp-not-inc,173681,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
41,State-gov,101603,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,309634,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
23,Private,115585,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
32,Private,89814,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,204461,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
25,Private,200681,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,297833,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,309917,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Self-emp-not-inc,346189,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
40,Private,85019,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
54,Private,155159,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Federal-gov,76845,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
59,Private,148723,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Local-gov,216851,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
19,Private,544091,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,25,United-States,<=50K
54,Private,180211,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
39,Private,367260,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,193366,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
23,Local-gov,190709,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,China,<=50K
20,Private,266015,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
45,Private,386940,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
30,Federal-gov,52096,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
22,State-gov,311512,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,<=50K
29,Private,280464,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
42,Private,365235,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,173981,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
37,Private,129726,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
34,Private,245338,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
25,Private,172987,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,271282,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,191681,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
64,Private,93366,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
38,Private,96185,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,128354,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
35,Self-emp-not-inc,173681,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
41,State-gov,101603,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30,Private,309634,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,115585,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,89814,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,204461,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
25,Private,200681,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
32,Private,297833,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
38,Private,309917,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Self-emp-not-inc,346189,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
40,Private,85019,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,155159,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
35,Federal-gov,76845,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,148723,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,189778,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,45,United-States,>50K
28,Private,156432,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,298741,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
52,Private,267890,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024,0,40,Philippines,>50K
23,Private,145623,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
61,Federal-gov,234567,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50K
38,Private,178945,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,1887,35,United-States,<=50K
45,State-gov,198765,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
29,Private,167834,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,<=50K
56,Self-emp-inc,345678,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,60,United-States,>50K
33,Private,156789,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
27,Private,134567,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,25,Jamaica,<=50K
49,Private,245678,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,50,United-States,>50K
21,Private,123456,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,<=50K
58,Self-emp-not-inc,287654,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,167890,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,198765,Masters,14,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Female,0,0,40,India,>50K
31,Private,145678,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,<=50K
53,Federal-gov,256789,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,5013,0,40,United-States,>50K
25,Private,134567,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
67,Self-emp-inc,356789,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,27828,0,40,United-States,>50K
39,Private,178945,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,4356,30,United-States,<=50K
41,State-gov,189765,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
24,Private,123456,11th,7,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,25,United-States,<=50K
55,Private,267890,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,>50K
32,Private,156789,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Self-emp-not-inc,234567,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K
59,Private,298741,Bachelors,13,Widowed,Other-service,Not-in-family,Black,Female,0,0,20,United-States,<=50K
37,Private,167834,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,50,Japan,>50K
26,Private,134567,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Federal-gov,245678,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064,0,40,United-States,>50K
22,Private,123456,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,20,United-States,<=50K
46,Private,198765,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
34,Private,156789,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
62,Self-emp-inc,334567,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,41310,0,50,United-States,>50K
30,Private,145678,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K
54,State-gov,267890,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
28,Private,134567,Some-college,10,Divorced,Sales,Not-in-family,Black,Female,0,0,35,United-States,<=50K
48,Private,234567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2174,0,50,United-States,>50K
19,Private,112345,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
65,Self-emp-not-inc,345678,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,594,0,35,United-States,<=50K
43,Private,189765,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Korea,>50K
29,Private,156789,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
57,Federal-gov,278945,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,3411,0,40,United-States,>50K
33,Private,167834,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,245678,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
23,Private,123456,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
40,State-gov,189765,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
35,Private,156789,HS-grad,9,Separated,Sales,Not-in-family,Black,Female,0,1902,30,United-States,<=50K
60,Self-emp-inc,312345,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,>50K
27,Private,134567,Some-college,10,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
45,Private,198765,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,914,0,45,United-States,>50K
31,Private,145678,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,<=50K
56,Federal-gov,267890,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
24,Private,123456,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,25,United-States,<=50K
49,Private,234567,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
38,Private,178945,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
63,Self-emp-not-inc,345678,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,1409,0,30,United-States,<=50K
32,Private,156789,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,<=50K
52,State-gov,245678,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
26,Private,134567,HS-grad,9,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,35,United-States,<=50K
42,Private,189765,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,2407,0,45,China,>50K
36,Private,167834,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,35,United-States,<=50K
58,Federal-gov,278945,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50K
21,Private,112345,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
47,Private,198765,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,55,United-States,>50K
29,Private,145678,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,<=50K
53,Self-emp-inc,267890,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States,>50K
34,Private,156789,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
61,State-gov,298741,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,>50K
25,Private,123456,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,45,United-States,<=50K
44,Private,189765,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
37,Private,167834,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Federal-gov,245678,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,4650,0,40,United-States,>50K
28,Private,134567,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,30,United-States,<=50K
50,Private,234567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,50,United-States,>50K
33,Private,156789,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,1340,35,United-States,<=50K
59,Self-emp-not-inc,312345,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,112345,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,25,United-States,<=50K
46,State-gov,198765,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
31,Private,145678,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Private,267890,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7298,0,45,India,>50K
27,Private,134567,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,25,United-States,<=50K
41,Federal-gov,189765,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,2174,0,40,United-States,>50K
35,Private,167834,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,<=50K
62,Self-emp-inc,334567,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,27828,0,45,United-States,>50K
24,Private,123456,HS-grad,9,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,0,20,United-States,<=50K
48,Private,198765,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K
32,Private,156789,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,35,United-States,<=50K
57,State-gov,278945,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
26,Private,134567,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,189765,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4064,0,50,Japan,>50K
38,Private,167834,Some-college,10,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,1887,30,United-States,<=50K
60,Federal-gov,298741,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,40,United-States,>50K
20,Private,112345,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50K
51,Private,234567,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
30,Private,145678,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,45,United-States,<=50K
56,Self-emp-not-inc,267890,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,914,0,35,United-States,<=50K
23,Private,123456,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,<=50K
45,State-gov,189765,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
34,Private,156789,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
58,Private,278945,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,50,Korea,>50K
29,Private,134567,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
52,Federal-gov,245678,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,3411,0,40,United-States,>50K
36,Private,167834,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
64,Self-emp-inc,345678,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,41310,0,40,United-States,>50K
21,Private,112345,11th,7,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States,<=50K
47,Private,198765,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
33,Private,156789,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
59,State-gov,289765,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,>50K
25,Private,123456,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,30,United-States,<=50K
44,Private,189765,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,2407,0,45,Taiwan,>50K
37,Private,167834,Some-college,10,Divorced,Sales,Not-in-family,Black,Female,0,0,35,United-States,<=50K
55,Federal-gov,267890,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50K
28,Private,134567,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,35,United-States,<=50K
50,Private,234567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,50,United-States,>50K
32,Private,156789,Some-college,10,Separated,Transport-moving,Not-in-family,White,Male,0,1902,40,United-States,<=50K
61,Self-emp-not-inc,312345,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1409,0,35,United-States,<=50K
24,Private,123456,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,20,United-States,<=50K
46,State-gov,198765,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
35,Private,167834,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,45,United-States,<=50K
57,Private,278945,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7298,0,45,Vietnam,>50K
26,Private,134567,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
42,Federal-gov,189765,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,3103,0,40,United-States,>50K
39,Private,178945,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
63,Self-emp-inc,334567,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
22,Private,112345,Some-college,10,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,0,0,25,United-States,<=50K
49,Private,234567,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
31,Private,145678,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,50,United-States,<=50K
54,State-gov,267890,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27,Private,134567,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,189765,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4064,0,50,China,>50K
36,Private,167834,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,4356,30,United-States,<=50K
58,Federal-gov,289765,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,5178,0,40,United-States,>50K
23,Private,123456,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,25,United-States,<=50K
48,Private,198765,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,2174,0,50,United-States,>50K
33,Private,156789,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
56,Self-emp-not-inc,278945,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,594,0,40,United-States,<=50K
25,Private,123456,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,0,30,United-States,<=50K
43,State-gov,189765,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
